frequency,recency,T,monetary_value,exp_purchases_h365,exp_aov,exp_clv_h365,exp_clv_disc
6.0,277.0,364.0,279.6566666666667,5.756745306872222,303.24485584722754,1745.7034007316706,1728.4192086452185
1.0,71.0,114.0,258.6,inf,347.51164241878246,inf,inf
0.0,0.0,304.0,0.0,0.8491445486805169,422.3124833438367,358.60434307115054,355.0538050209411
4.0,156.0,185.0,203.755,6.926454797755675,253.82341915578525,1758.0964393943386,1740.6895439547907
0.0,0.0,13.0,0.0,,422.3124833438367,,
1.0,196.0,256.0,175.87,inf,309.7119985349815,inf,inf
9.0,370.0,373.0,328.5566666666667,8.101702381977644,339.4945665772866,2750.4839387076704,2723.25142446304
1.0,40.0,69.0,309.75,inf,370.8822671577698,inf,inf
0.0,0.0,73.0,0.0,,422.3124833438367,,
1.0,31.0,63.0,306.90000000000003,inf,369.5800915858028,inf,inf
7.0,357.0,357.0,320.1457142857143,6.70179149168785,334.9760086186422,2244.939364479972,2222.7122420593782
1.0,87.0,332.0,381.98,inf,403.8844220922186,inf,inf
2.0,368.0,368.0,246.415,2.385194866635121,311.9850648564177,744.1451751623528,736.7774011508443
1.0,91.0,253.0,409.98,inf,416.6777259571579,inf,inf
0.0,0.0,20.0,0.0,,422.3124833438367,,
0.0,0.0,69.0,0.0,,422.3124833438367,,
3.0,201.0,287.0,314.42333333333335,3.9406566941362264,345.039892021838,1359.6837602398966,1346.2215447919768
1.0,262.0,317.0,253.55,inf,345.2042786859988,inf,inf
3.0,109.0,361.0,288.34,3.26698567432754,326.35843279460414,1066.208324635959,1055.6518065702562
3.0,216.0,234.0,230.18333333333337,4.623490021117439,284.7053440869302,1316.3323173447286,1303.2993241036918
0.0,0.0,144.0,0.0,,422.3124833438367,,
0.0,0.0,276.0,0.0,0.9174930414603915,422.3124833438367,387.4687647898276,383.6324403859679
0.0,0.0,184.0,0.0,,422.3124833438367,,
0.0,0.0,25.0,0.0,,422.3124833438367,,
1.0,187.0,212.0,462.78000000000003,inf,440.8022418167577,inf,inf
1.0,290.0,300.0,323.3,inf,377.07331242098155,inf,inf
2.0,18.0,31.0,222.02999999999997,10.19942510317774,296.6901666653119,3026.0691337521694,2996.10805321997
4.0,273.0,305.0,494.73,4.720957841259054,478.14017418992853,2257.279604562913,2234.9303015474384
6.0,255.0,262.0,289.82666666666665,7.515504233491034,311.73324279033284,2342.8325059106346,2319.6361444659747
2.0,138.0,245.0,727.0,3.3110749202753667,613.4203179699131,2031.08063041752,2010.9709212054654
2.0,161.0,221.0,208.91500000000002,3.5824142826623873,288.46410188055273,1033.3979186122701,1023.1662560517526
0.0,0.0,14.0,0.0,,422.3124833438367,,
0.0,0.0,367.0,0.0,0.7272480463640635,422.3124833438367,307.12592846696134,304.08507769006076
0.0,0.0,28.0,0.0,,422.3124833438367,,
0.0,0.0,147.0,0.0,,422.3124833438367,,
3.0,265.0,295.0,272.55,3.8547252073272356,315.04928616720395,1214.4284249391728,1202.4043811278939
2.0,343.0,368.0,181.225,2.385194866635121,271.096222819174,646.6173190324647,640.215167358876
1.0,33.0,246.0,32.550000000000004,inf,244.22855889487073,inf,inf
0.0,0.0,221.0,0.0,,422.3124833438367,,
1.0,69.0,76.0,517.95,inf,466.0096194677828,inf,inf
0.0,0.0,268.0,0.0,0.9390896891653616,422.3124833438367,396.5892987140155,392.66267199407474
0.0,0.0,16.0,0.0,,422.3124833438367,,
0.0,0.0,177.0,0.0,,422.3124833438367,,
6.0,351.0,359.0,72.325,5.823549822411515,130.1955527768641,758.200288252476,750.6933547054217
0.0,0.0,302.0,0.0,0.8536870684911276,422.3124833438367,360.5227058930081,356.95317415149316
21.0,371.0,371.0,243.47238095238095,18.02843752994123,253.05283917306332,4562.147302805837,4516.977527530532
1.0,23.0,303.0,236.35,inf,337.34553488325037,inf,inf
3.0,55.0,164.0,249.14666666666668,5.995649193170866,298.28730211168846,1788.4260222390594,1770.7188339000588
0.0,0.0,213.0,0.0,,422.3124833438367,,
1.0,46.0,57.0,172.14,inf,308.00774769868775,inf,inf
10.0,364.0,371.0,731.051,8.962469022687023,698.2516322000706,6258.058623633785,6196.097647162163
3.0,177.0,258.0,323.96,4.287098570640676,351.8702632485621,1508.502502623869,1493.5668342810584
0.0,0.0,195.0,0.0,,422.3124833438367,,
3.0,216.0,318.0,1201.6899999999998,3.627316531619922,980.5198686486877,3556.655929131179,3521.4415139912667
2.0,33.0,113.0,306.41499999999996,5.675297064860719,349.6186056178017,1984.189446283407,1964.544006221195
0.0,0.0,254.0,0.0,0.9794354037543599,422.3124833438367,413.62779763437703,409.5324729053238
0.0,0.0,263.0,0.0,0.9531116044653912,422.3124833438367,402.510928585608,398.5256718669386
3.0,241.0,272.0,432.2833333333333,4.112555122655507,429.45382625270486,1766.1525330995692,1748.665874356009
11.0,257.0,277.0,1002.4236363636363,12.423613427292864,945.8508016075164,11750.884719066858,11634.539325808772
1.0,324.0,326.0,406.6,inf,415.13339141917595,inf,inf
0.0,0.0,373.0,0.0,0.7174394787472365,422.3124833438367,302.98364791865316,299.9838098204487
5.0,326.0,370.0,665.0899999999999,4.852531381577946,618.4600393147297,3001.096749026656,2971.3829198283725
1.0,155.0,239.0,893.0,inf,637.3713557015501,inf,inf
6.0,356.0,359.0,269.23,5.823549822411515,294.5422421605565,1715.281422026798,1698.298437650295
3.0,165.0,218.0,374.6333333333334,4.878697943296248,388.16362339839065,1893.7330711361478,1874.9832387486613
0.0,0.0,16.0,0.0,,422.3124833438367,,
0.0,0.0,112.0,0.0,,422.3124833438367,,
0.0,0.0,15.0,0.0,,422.3124833438367,,
6.0,147.0,254.0,322.92833333333334,7.700010200003202,339.3615372965627,2613.0872986722998,2587.215147200297
2.0,112.0,364.0,554.455,2.4070841667893474,505.1956631253631,1216.0484818397065,1204.0083978610955
3.0,259.0,316.0,159.83,3.6460205481158465,234.31673342239384,854.3236248254311,845.8649750746843
0.0,0.0,225.0,0.0,,422.3124833438367,,
0.0,0.0,372.0,0.0,0.7190558249431204,422.3124833438367,303.6662510945803,300.6596545490894
0.0,0.0,11.0,0.0,,422.3124833438367,,
1.0,158.0,242.0,140.19,inf,293.4096741813731,inf,inf
3.0,207.0,244.0,135.61666666666665,4.477114504616932,216.9746094828888,971.420171249436,961.8021497519168
4.0,193.0,368.0,287.86,4.044795030710324,318.66115670075175,1288.9190631036045,1276.1574882213906
11.0,317.0,373.0,352.7518181818182,9.742649693806603,359.535421626178,3502.8276654189112,3468.1462033850607
10.0,343.0,357.0,311.30100000000004,9.255042608620482,323.0944960355636,2990.2533274199027,2960.646858831587
2.0,98.0,120.0,140.45,5.468239588410083,245.52109574341682,1342.5681755339742,1329.2754213207666
1.0,84.0,86.0,326.4,inf,378.4897139203141,inf,inf
0.0,0.0,193.0,0.0,,422.3124833438367,,
7.0,301.0,319.0,380.75857142857143,7.353341481988091,386.7904421637354,2844.202203199111,2816.0417853456543
2.0,27.0,66.0,256.7,7.6100810387401605,318.4360809685983,2423.324381829856,2399.3310711186696
1.0,1.0,233.0,393.33,inf,409.0702791946136,inf,inf
5.0,316.0,360.0,331.91400000000004,4.9648936141915225,349.27671868330015,1734.1217501764856,1716.9522278975105
1.0,282.0,354.0,408.32,inf,415.9192657994508,inf,inf
3.0,278.0,359.0,1115.2266666666667,3.2821504512014945,918.5929202914715,3014.9601678051517,2985.1090770348037
0.0,0.0,237.0,0.0,,422.3124833438367,,
0.0,0.0,113.0,0.0,,422.3124833438367,,
1.0,33.0,56.0,301.45,inf,367.0899663692342,inf,inf
3.0,356.0,365.0,135.55333333333334,3.237072673356943,216.9292487512189,702.2157431844214,695.2631120637835
2.0,10.0,24.0,184.075,10.94418061839819,272.8838160053397,2986.489770200177,2956.920564554631
2.0,166.0,225.0,363.39,3.5341443354074413,385.35478869913254,1361.8994436031708,1348.4152906962086
1.0,74.0,356.0,234.0,inf,336.27181116601434,inf,inf
2.0,96.0,118.0,162.945,5.525840937185058,259.630537400539,1434.6770521112549,1420.4723288230246
4.0,247.0,261.0,518.3249999999999,5.3450010865873505,496.3298943893635,2652.8838248169327,2626.6176483335967
2.0,305.0,369.0,415.59000000000003,2.379784605099387,418.09596916153663,994.9783508647329,985.127080064092
1.0,132.0,140.0,101.55,inf,275.7549148477568,inf,inf
8.0,267.0,296.0,313.62875,8.805305862895146,327.6880995825628,2885.393944455309,2856.8256875795137
9.0,358.0,358.0,300.65555555555557,8.384408673924607,314.8485021560171,2639.81851244908,2613.6816954941387
0.0,0.0,304.0,0.0,0.8491445486805169,422.3124833438367,358.60434307115054,355.0538050209411
0.0,0.0,20.0,0.0,,422.3124833438367,,
1.0,3.0,107.0,14.850000000000001,inf,236.14136323739123,inf,inf
4.0,28.0,161.0,361.4175,7.640323032155146,375.3676768774817,2867.930307173594,2839.534957597618
2.0,50.0,51.0,349.95,8.53915954142306,376.92487556858254,3218.6216476111613,3186.7541065457044
0.0,0.0,65.0,0.0,,422.3124833438367,,
2.0,14.0,21.0,135.15,11.297731982534312,242.1967996428279,2736.2745293922317,2709.182702368546
0.0,0.0,372.0,0.0,0.7190558249431204,422.3124833438367,303.6662510945803,300.6596545490894
1.0,61.0,357.0,59.92,inf,256.7340134228489,inf,inf
9.0,228.0,280.0,313.9688888888889,10.243030321077702,326.60865284279384,3345.4623341950783,3312.338944747602
1.0,146.0,255.0,252.74,inf,344.8341866813345,inf,inf
0.0,0.0,128.0,0.0,,422.3124833438367,,
2.0,50.0,162.0,504.11999999999995,4.48619405701583,473.62425855495866,2124.7703339877844,2103.7330039483013
3.0,219.0,289.0,480.16333333333324,3.9188166328039284,463.74653939519516,1817.337651987153,1799.3442098882704
2.0,155.0,252.0,614.87,3.2395095286138034,543.08950254368,1759.343618380382,1741.9243746340414
1.0,10.0,10.0,394.18,inf,409.45864734765644,inf,inf
3.0,265.0,317.0,828.5233333333334,3.6366444903683743,713.2496628354194,2593.8354566075286,2568.1539174331965
5.0,255.0,265.0,402.12399999999997,6.365053664739706,406.0015756403818,2584.2218169199073,2558.635462296938
0.0,0.0,3.0,0.0,,422.3124833438367,,
33.0,362.0,364.0,532.0187878787879,28.36695800243127,528.2046020312603,14983.557762511684,14835.205705457112
4.0,253.0,254.0,252.215,5.45981860125361,291.18192056984003,1589.8004662759638,1574.059867599964
18.0,357.0,358.0,1072.1683333333333,16.0263430498539,1031.9128655189118,16537.789580363835,16374.049089469143
0.0,0.0,238.0,0.0,,422.3124833438367,,
3.0,215.0,371.0,373.5,3.193216336252566,387.35190504219133,1236.898431059278,1224.6519119398793
1.0,128.0,146.0,87.0,inf,269.106965875083,inf,inf
3.0,96.0,328.0,128.06666666666666,3.5366029989358885,211.5671327864435,748.2289562888034,740.8207488007954
5.0,273.0,276.0,321.79,6.16378135080734,341.09722214671706,2102.448696680123,2081.6323729506166
2.0,169.0,189.0,156.41,4.0218648182845635,255.53161758594496,1027.7136227282572,1017.5382403250071
5.0,294.0,301.0,422.948,5.7505096833479605,422.8259371454989,2431.464645925868,2407.390738540463
1.0,110.0,168.0,1262.48,inf,806.1881382736135,inf,inf
0.0,0.0,55.0,0.0,,422.3124833438367,,
0.0,0.0,28.0,0.0,,422.3124833438367,,
1.0,86.0,109.0,151.07999999999998,inf,298.38535557741557,inf,inf
6.0,308.0,309.0,399.25,6.588066129177837,403.06338968686447,2655.408265507639,2629.117094562019
2.0,178.0,181.0,158.5,4.149106312966713,256.84251925579986,1065.6669180825136,1055.115760477736
6.0,144.0,175.0,315.21,10.164113433178157,332.9194330793354,3383.8308819277295,3350.327605869039
1.0,51.0,197.0,801.98,inf,595.7839800663081,inf,inf
2.0,286.0,315.0,338.4,2.7119634631341967,369.6804189720161,1002.5597892882496,992.6334547408412
16.0,347.0,364.0,310.3975,14.130898157079352,318.1367476835748,4495.5579815410465,4451.047506476284
1.0,85.0,196.0,259.3,inf,347.831475015406,inf,inf
8.0,357.0,373.0,431.075,7.281228726063166,429.9414790847561,3130.502248038012,3099.5071762752596
1.0,17.0,35.0,490.49,inf,453.463043605953,inf,inf
0.0,0.0,53.0,0.0,,422.3124833438367,,
1.0,121.0,211.0,171.68,inf,307.7975719923352,inf,inf
11.0,323.0,324.0,724.3109090909091,10.948590744451439,694.859816920967,7607.73576023212,7532.411643794178
5.0,356.0,367.0,81.18,4.885702390129141,146.70087073746703,716.7367947960688,709.6403908871969
1.0,21.0,58.0,314.3,inf,372.96117903582245,inf,inf
3.0,133.0,238.0,94.03000000000002,4.5638060909360565,187.18932062423463,854.2957616230643,845.8373877456082
0.0,0.0,58.0,0.0,,422.3124833438367,,
3.0,166.0,183.0,298.3866666666667,5.548677887896598,333.55407728161794,1850.7841330302663,1832.459537653729
3.0,89.0,148.0,304.52333333333337,6.431964177234584,337.94929343974417,2173.6777491261732,2152.1561872536367
0.0,0.0,227.0,0.0,,422.3124833438367,,
10.0,341.0,372.0,978.0780000000001,8.942277141504402,919.035293606407,8218.26829825236,8136.899305200356
0.0,0.0,56.0,0.0,,422.3124833438367,,
0.0,0.0,279.0,0.0,0.9096482029951984,422.3124833438367,384.1557915761607,380.35226888728783
6.0,211.0,213.0,240.0583333333333,8.80825598546833,270.1941207798334,2379.9389815973204,2356.3752293042776
0.0,0.0,294.0,0.0,0.8723537811919665,422.3124833438367,368.4058916895653,364.75830860353
1.0,9.0,10.0,910.14,inf,645.2026852817307,inf,inf
0.0,0.0,10.0,0.0,,422.3124833438367,,
6.0,287.0,317.0,163.87000000000003,6.4525318662055415,206.60355500956575,1333.1160223705726,1319.9168538322501
1.0,49.0,88.0,372.55,inf,399.5758201119908,inf,inf
0.0,0.0,231.0,0.0,,422.3124833438367,,
5.0,207.0,224.0,425.596,7.247101944068866,424.96533924238474,3079.767136185372,3049.274392262744
1.0,47.0,303.0,95.78,inf,273.11858044416044,inf,inf
6.0,115.0,122.0,297.2483333333334,12.942841185879137,317.92773427798414,4114.888173346331,4074.1467062834963
2.0,117.0,277.0,209.995,3.007363162895946,289.14150561425765,869.5535128485898,860.9440721273166
7.0,130.0,132.0,551.9842857142858,14.09836864946145,533.1614237057887,7516.706301075925,7442.283466411806
5.0,235.0,265.0,370.268,6.365053664739706,380.2641159733145,2420.40150494495,2396.437133608861
10.0,358.0,367.0,452.804,9.044156733894173,449.56468123791313,4065.9334391388593,4025.676672414712
5.0,308.0,332.0,73.32000000000001,5.309110188109699,140.35053067646913,745.1364323210452,737.7588438822229
1.0,154.0,195.0,59.7,inf,256.6334946067672,inf,inf
8.0,310.0,373.0,190.60250000000002,7.281228726063166,220.57655000152707,1606.068312167027,1590.1666457099277
0.0,0.0,83.0,0.0,,422.3124833438367,,
0.0,0.0,15.0,0.0,,422.3124833438367,,
1.0,78.0,190.0,111.11,inf,280.1229143102147,inf,inf
1.0,139.0,245.0,389.35,inf,407.2518024309544,inf,inf
0.0,0.0,162.0,0.0,,422.3124833438367,,
0.0,0.0,181.0,0.0,,422.3124833438367,,
0.0,0.0,56.0,0.0,,422.3124833438367,,
2.0,238.0,337.0,180.055,2.566039506595755,270.362368774327,693.7605193717337,686.8916033383503
6.0,354.0,363.0,419.965,5.76998331295602,420.3531571919212,2425.4307025457642,2401.416537174024
2.0,19.0,29.0,278.9,10.401664268354478,332.3604910503103,3457.1022439707613,3422.8735088819417
26.0,327.0,330.0,142.2223076923077,24.409102776595873,154.46741132231355,3770.4109186010605,3733.0801174267926
3.0,141.0,203.0,373.6233333333333,5.144939455849384,387.44023909860124,1993.3565729221127,1973.6203692298145
1.0,190.0,218.0,309.77,inf,370.8914052319591,inf,inf
3.0,276.0,284.0,163.26666666666665,3.9738770743542093,236.77814996722168,940.9272618627451,931.6111503591536
0.0,0.0,91.0,0.0,,422.3124833438367,,
1.0,6.0,294.0,53.1,inf,253.61793012431724,inf,inf
2.0,334.0,371.0,305.08500000000004,2.369037381047642,348.7843954642577,826.2832707809301,818.1022482979506
0.0,0.0,83.0,0.0,,422.3124833438367,,
0.0,0.0,16.0,0.0,,422.3124833438367,,
0.0,0.0,45.0,0.0,,422.3124833438367,,
2.0,350.0,372.0,414.13,2.3637000882554315,417.18021966967626,986.0889220516341,976.3256653976575
6.0,306.0,324.0,472.3833333333334,6.338433057614964,464.10410077559953,2941.6927745307266,2912.567103495769
1.0,153.0,224.0,125.6,inf,286.7434490603208,inf,inf
0.0,0.0,27.0,0.0,,422.3124833438367,,
1.0,176.0,325.0,209.02,inf,324.85835650365067,inf,inf
4.0,272.0,304.0,389.1225,4.733518090389282,396.7258543780262,1877.909008623531,1859.315850122308
1.0,337.0,358.0,122.81,inf,285.4686877109215,inf,inf
0.0,0.0,296.0,0.0,0.8676109879466859,422.3124833438367,366.4029508961645,362.77519890709357
1.0,17.0,319.0,193.81,inf,317.90885108273187,inf,inf
0.0,0.0,17.0,0.0,,422.3124833438367,,
0.0,0.0,147.0,0.0,,422.3124833438367,,
0.0,0.0,185.0,0.0,,422.3124833438367,,
1.0,120.0,200.0,156.19,inf,300.72013353276697,inf,inf
0.0,0.0,6.0,0.0,,422.3124833438367,,
0.0,0.0,296.0,0.0,0.8676109879466859,422.3124833438367,366.4029508961645,362.77519890709357
5.0,166.0,179.0,121.874,8.547082443473103,179.57882728228236,1534.8750418838843,1519.6782592909744
1.0,11.0,113.0,119.00999999999999,inf,283.73245361496544,inf,inf
1.0,2.0,323.0,13.5,inf,235.52454322961736,inf,inf
3.0,52.0,56.0,173.95000000000002,11.059819941393728,244.42978917786508,2703.349456620017,2676.5836204158586
4.0,329.0,359.0,249.19,4.129283574938173,288.84990515965603,1192.7431689982166,1180.9338306913035
0.0,0.0,216.0,0.0,,422.3124833438367,,
7.0,337.0,361.0,419.62142857142857,6.639861867108917,420.0120559222665,2788.822033844275,2761.2099344992826
2.0,240.0,326.0,194.32,2.6369842634638165,279.30974309034605,736.535397161364,729.242967486499
6.0,354.0,361.0,540.855,5.796642818913581,521.2539534113904,3021.52298587245,2991.606916705396
0.0,0.0,27.0,0.0,,422.3124833438367,,
2.0,362.0,373.0,130.14,2.3583867905762648,239.05439898925232,563.7827368054006,558.2007295102977
0.0,0.0,245.0,0.0,,422.3124833438367,,
2.0,309.0,339.0,124.095,2.5535485930105977,235.2628197575429,600.7550423795795,594.806972653049
3.0,33.0,216.0,46.946666666666665,4.9125936806075154,153.4671977380138,753.9219857883105,746.4574116715945
8.0,366.0,372.0,648.8475000000001,7.2976328781921795,619.542884728967,4521.196525048137,4476.432203017957
1.0,15.0,318.0,64.14,inf,258.66214707677904,inf,inf
6.0,71.0,80.0,256.42,16.522332090652736,283.85038014077486,4689.870244743903,4643.435885885052
3.0,162.0,165.0,110.77666666666666,5.97033667510219,199.18365304054424,1189.193468828791,1177.4192760681099
1.0,47.0,57.0,814.2,inf,601.3673433959352,inf,inf
0.0,0.0,28.0,0.0,,422.3124833438367,,
2.0,359.0,359.0,25.565,2.435017327464822,173.46227357055682,422.3836418057491,418.20162555024666
2.0,44.0,57.0,158.01,8.141573202865306,256.5351786729152,2088.5999362756697,2067.920728985812
0.0,0.0,372.0,0.0,0.7190558249431204,422.3124833438367,303.6662510945803,300.6596545490894
5.0,355.0,361.0,472.51000000000005,4.953423770718237,462.8686285072265,2292.7844671674447,2270.083630858856
0.0,0.0,9.0,0.0,,422.3124833438367,,
0.0,0.0,41.0,0.0,,422.3124833438367,,
1.0,140.0,195.0,1088.01,inf,726.4721480837577,inf,inf
0.0,0.0,56.0,0.0,,422.3124833438367,,
1.0,127.0,360.0,264.5,inf,350.20737430460895,inf,inf
0.0,0.0,9.0,0.0,,422.3124833438367,,
0.0,0.0,256.0,0.0,0.973460777302237,422.3124833438367,411.10463830032927,407.0342953468607
3.0,246.0,290.0,852.4,3.9079871333950935,730.3506586749944,2854.2009769685096,2825.94156135496
0.0,0.0,358.0,0.0,0.742474297995124,422.3124833438367,313.5561646052926,310.4516481240521
1.0,31.0,80.0,317.79,inf,374.5557729818453,inf,inf
8.0,265.0,265.0,435.83500000000004,9.615614130384587,434.0857245283564,4174.000826573096,4132.674085715937
0.0,0.0,78.0,0.0,,422.3124833438367,,
84.0,372.0,372.0,349.5445238095238,69.79411488405579,350.5598618072833,24467.01526871625,24224.76759278837
0.0,0.0,237.0,0.0,,422.3124833438367,,
0.0,0.0,46.0,0.0,,422.3124833438367,,
1.0,21.0,211.0,144.90000000000003,inf,295.56169065293966,inf,inf
1.0,130.0,280.0,89.04,inf,270.03904944238576,inf,inf
18.0,316.0,368.0,143.02777777777777,15.661996179236706,160.32813211967746,2511.058592682546,2486.1966264183625
2.0,155.0,270.0,133.44,3.068941689832984,241.12424373112844,739.9962440159097,732.6695485306037
22.0,362.0,369.0,2223.0213636363637,18.93814206399441,2130.717413352043,40351.829072287685,39952.306012166024
5.0,314.0,371.0,249.26,4.841574246662415,282.4979645609438,1367.7348699528172,1354.1929405473438
2.0,343.0,366.0,230.41,2.39608952573113,301.94631785831854,723.4904095533996,716.3271381716827
2.0,329.0,371.0,511.9200000000001,2.369037381047642,478.51661885393867,1133.6237575175076,1122.3997599183242
